model_name,collection_name,category_name,child_name,property_name,date_string,value,unit_name,interval_id,period_value,Country
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ES09 Street Charging,Generation,2050,0.0,MWh,1,1,ES
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ES10 Street Charging,Generation,2050,0.0,MWh,1,1,ES
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ES11 Street Charging,Generation,2050,0.0,MWh,1,1,ES
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FI01 Street Charging,Generation,2050,0.0,MWh,1,1,FI
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FI02 Street Charging,Generation,2050,0.0,MWh,1,1,FI
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR01 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR02 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR03 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR04 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR05 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR06 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR07 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR08 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR09 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR10 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR11 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR12 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR13 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR14 Street Charging,Generation,2050,0.0,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,FR15 Street Charging,Generation,2050,39141.84037878982,MWh,1,1,FR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,GR01 Street Charging,Generation,2050,0.0,MWh,1,1,GR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,GR02 Street Charging,Generation,2050,0.0,MWh,1,1,GR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,GR03 Street Charging,Generation,2050,2290.2676290001305,MWh,1,1,GR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,HR01 Street Charging,Generation,2050,0.0,MWh,1,1,HR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,HR02 Street Charging,Generation,2050,0.0,MWh,1,1,HR
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,HU01 Street Charging,Generation,2050,0.0,MWh,1,1,HU
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,HU02 Street Charging,Generation,2050,0.0,MWh,1,1,HU
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,HU03 Street Charging,Generation,2050,0.0,MWh,1,1,HU
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,IE00 Street Charging,Generation,2050,4825072.0409728335,MWh,1,1,IE
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITCA Street Charging,Generation,2050,736592.7106737046,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITCN Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITCS Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITN1 Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITS1 Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITSA Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,ITSI Street Charging,Generation,2050,0.0,MWh,1,1,IT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,LT00 Street Charging,Generation,2050,0.0,MWh,1,1,LT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,LUG1 Street Charging,Generation,2050,0.0,MWh,1,1,LU
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,LV00 Street Charging,Generation,2050,0.0,MWh,1,1,LV
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,MT00 Street Charging,Generation,2050,0.0,MWh,1,1,MT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,NL01 Street Charging,Generation,2050,0.0,MWh,1,1,NL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,NL02 Street Charging,Generation,2050,0.0,MWh,1,1,NL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,NL03 Street Charging,Generation,2050,0.0,MWh,1,1,NL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,NL04 Street Charging,Generation,2050,0.0,MWh,1,1,NL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PL01 Street Charging,Generation,2050,0.0,MWh,1,1,PL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PL02 Street Charging,Generation,2050,0.0,MWh,1,1,PL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PL03 Street Charging,Generation,2050,0.0,MWh,1,1,PL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PL04 Street Charging,Generation,2050,0.0,MWh,1,1,PL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PL05 Street Charging,Generation,2050,0.0,MWh,1,1,PL
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PT01 Street Charging,Generation,2050,0.0,MWh,1,1,PT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,PT02 Street Charging,Generation,2050,0.0,MWh,1,1,PT
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,RO01 Street Charging,Generation,2050,0.0,MWh,1,1,RO
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,RO02 Street Charging,Generation,2050,0.0,MWh,1,1,RO
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,RO03 Street Charging,Generation,2050,0.0,MWh,1,1,RO
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SE01 Street Charging,Generation,2050,80869.6154971643,MWh,1,1,SE
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SE02 Street Charging,Generation,2050,0.0,MWh,1,1,SE
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SE03 Street Charging,Generation,2050,0.0,MWh,1,1,SE
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SE04 Street Charging,Generation,2050,0.0,MWh,1,1,SE
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SI00 Street Charging,Generation,2050,0.0,MWh,1,1,SI
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,SK00 Street Charging,Generation,2050,0.0,MWh,1,1,SK
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,UK01 Street Charging,Generation,2050,0.0,MWh,1,1,UK
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,UK02 Street Charging,Generation,2050,0.0,MWh,1,1,UK
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,UK03 Street Charging,Generation,2050,0.0,MWh,1,1,UK
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,UK04 Street Charging,Generation,2050,0.0,MWh,1,1,UK
TJ Dispatch_Future_Nuclear+,Vehicle,Street Charging,UK05 Street Charging,Generation,2050,0.0,MWh,1,1,UK
